Parameterization,N,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Non-centered,16,3,theta[1],1.000685,1.00326,True,0.09152301426599595,-0.21205211049999995,0.043706113500000005,0.5224190489999998
Non-centered,16,4,log_sigma_sq,1.000975,1.00172,True,-3.6180621537529998,-6.763302234999999,-3.4129579999999997,-1.2047009300000022
Non-centered,16,4,theta[1],1.000975,1.00172,True,0.09267055783036325,-0.21655119949999999,0.0415224625,0.5295401784999996
Non-centered,16,5,log_sigma_sq,1.000815,1.00165,True,-3.5800802948022503,-6.69609662,-3.3271762,-1.1566653550000001
Non-centered,16,5,theta[1],1.000815,1.00165,True,0.09199054440955726,-0.212058695,0.0423699815,0.5560725029999996
Non-centered,16,6,log_sigma_sq,1.00144,1.00298,True,-3.5873232296264996,-6.67006355,-3.3733505499999996,-1.2521382550000013
Non-centered,16,6,theta[1],1.00144,1.00298,True,0.0922292153468801,-0.210217951,0.041156008499999994,0.5459887455
Non-centered,16,7,log_sigma_sq,1.001265,1.00283,True,-3.5244854390044997,-6.6674382549999995,-3.29631,-1.1520169650000005
Non-centered,16,7,theta[1],1.001265,1.00283,True,0.09931257893181282,-0.22113295200000002,0.050774098000000004,0.5578807239999998
Non-centered,16,8,log_sigma_sq,1.000545,1.0016,True,-3.5946744755107503,-6.730363955,-3.3818913999999998,-1.190860545
Non-centered,16,8,theta[1],1.000545,1.0016,True,0.08959116810236087,-0.210181337,0.040620366500000005,0.5248437395
Non-centered,16,9,log_sigma_sq,1.00082,1.00355,True,-3.6003919766575,-6.84276992,-3.3609678499999998,-1.2007214150000007
Non-centered,16,9,theta[1],1.00082,1.00355,True,0.08411933360726426,-0.2126426015,0.0423277415,0.5020095594999999
Non-centered,16,10,log_sigma_sq,1.000365,1.00259,True,-3.5599550452262503,-6.79595808,-3.2913881,-1.169470560000002
Non-centered,16,10,theta[1],1.000365,1.00259,True,0.09564840162243425,-0.2059563115,0.0475006835,0.533865508
Non-centered,16,11,log_sigma_sq,1.0009899999999998,1.00307,True,-3.6413906371848253,-6.756837495,-3.3927366,-1.2566210550000008
Non-centered,16,11,theta[1],1.0009899999999998,1.00307,True,0.09493739123224443,-0.216452397,0.0463408945,0.5470007794999999
Non-centered,16,12,log_sigma_sq,1.00113,1.00244,True,-3.6233481943685,-6.69958634,-3.3996628500000003,-1.2795708400000005
Non-centered,16,12,theta[1],1.00113,1.00244,True,0.09147236303486855,-0.20790996949999999,0.0478815015,0.5168721205
Non-centered,16,13,log_sigma_sq,1.00121,1.00393,True,-3.5644253004850226,-6.7100658,-3.3595409,-1.170996225000001
Non-centered,16,13,theta[1],1.00121,1.00393,True,0.09978584260561124,-0.20932789599999996,0.04684431,0.5619930129999998
Non-centered,16,14,log_sigma_sq,1.0008050000000002,1.00245,True,-3.56648719001925,-6.651962855,-3.3284185500000003,-1.2164002400000002
Non-centered,16,14,theta[1],1.0008050000000002,1.00245,True,0.09010705318424969,-0.220708249,0.0419837135,0.532788242
Non-centered,16,15,log_sigma_sq,1.0013450000000002,1.00399,True,-3.5417792172440006,-6.696204965,-3.30440285,-1.1251009
Non-centered,16,15,theta[1],1.0013450000000002,1.00399,True,0.100180629952577,-0.2116243745,0.049677343,0.5553603209999998
Non-centered,16,16,log_sigma_sq,1.001135,1.00352,True,-3.5461532640832,-6.606215335,-3.3232779,-1.1742302100000006
Non-centered,16,16,theta[1],1.001135,1.00352,True,0.09413303538355625,-0.21936680149999999,0.046406811,0.5372712464999999
Non-centered,16,17,log_sigma_sq,1.000795,1.00299,True,-3.5824777956715748,-6.57340609,-3.36038675,-1.2487396950000003
Non-centered,16,17,theta[1],1.000795,1.00299,True,0.09072764381958555,-0.2133433025,0.0465465465,0.5302823979999997
Non-centered,16,18,log_sigma_sq,1.000445,1.0021,True,-3.53385719574695,-6.646575275,-3.3260979500000003,-1.2043118150000014
Non-centered,16,18,theta[1],1.000445,1.0021,True,0.09783751346987149,-0.1967578055,0.0496522965,0.53730921
Non-centered,16,19,log_sigma_sq,1.0008249999999999,1.00126,True,-3.5944409090593754,-6.746865430000001,-3.36826825,-1.2366769899999999
Non-centered,16,19,theta[1],1.0008249999999999,1.00126,True,0.08968330102883451,-0.2180041075,0.040869192,0.5503188229999993
Non-centered,16,20,log_sigma_sq,1.0011649999999999,1.00414,True,-3.5508014579812497,-6.6873466,-3.30228275,-1.2398299900000003
Non-centered,16,20,theta[1],1.0011649999999999,1.00414,True,0.0948557814192645,-0.219265659,0.048740509,0.5423133284999999
Non-centered,16,21,log_sigma_sq,1.00078,1.00239,True,-3.5264441349282496,-6.701580389999999,-3.2934513499999998,-1.1982247950000002
Non-centered,16,21,theta[1],1.00078,1.00239,True,0.09524381397534966,-0.2318477295,0.0528476665,0.540459813
Non-centered,16,22,log_sigma_sq,1.0003549999999999,1.0018,True,-3.554543483704,-6.7257663149999996,-3.35317405,-1.1544005600000005
Non-centered,16,22,theta[1],1.0003549999999999,1.0018,True,0.09467741222235347,-0.20374705,0.046962965999999995,0.5288450439999998
Non-centered,16,23,log_sigma_sq,1.0007700000000002,1.00148,True,-3.5652273627215,-6.8757469,-3.32503965,-1.2319501300000018
Non-centered,16,23,theta[1],1.0007700000000002,1.00148,True,0.08774446951135204,-0.2289785865,0.0424969495,0.5329464349999999
Non-centered,16,24,log_sigma_sq,1.00075,1.00122,True,-3.617472346277775,-6.651191895,-3.41293865,-1.2688053400000001
Non-centered,16,24,theta[1],1.00075,1.00122,True,0.08657021638255726,-0.209080614,0.044298949500000004,0.5184032009999998
Non-centered,16,25,log_sigma_sq,1.001385,1.00337,True,-3.6108682288380005,-6.764239215,-3.3823779,-1.2103001050000002
Non-centered,16,25,theta[1],1.001385,1.00337,True,0.08615697834581924,-0.20752003549999998,0.0402602695,0.502097496
Non-centered,16,26,log_sigma_sq,1.0007199999999998,1.00341,True,-3.5451291122771,-6.707616345,-3.3182042000000003,-1.181251010000001
Non-centered,16,26,theta[1],1.0007199999999998,1.00341,True,0.09532320417149542,-0.21417019999999998,0.0456245715,0.5532523714999997
Non-centered,16,27,log_sigma_sq,1.00134,1.00275,True,-3.5940969008125547,-6.730848255,-3.38798555,-1.135815575000001
Non-centered,16,27,theta[1],1.00134,1.00275,True,0.0881105339862641,-0.21965685149999997,0.041441740500000004,0.5249564714999997
Non-centered,16,28,log_sigma_sq,1.00065,1.00242,True,-3.5790761484272497,-6.62805995,-3.3554502499999996,-1.2182782900000007
Non-centered,16,28,theta[1],1.00065,1.00242,True,0.09276380841657951,-0.213118681,0.0472701935,0.5403413454999999
Non-centered,16,29,log_sigma_sq,1.0008849999999998,1.00238,True,-3.604908502157,-6.8526546,-3.4100506,-1.1922273550000004
Non-centered,16,29,theta[1],1.0008849999999998,1.00238,True,0.09246476890404724,-0.2086460435,0.0449083675,0.5271816659999993
Non-centered,16,30,log_sigma_sq,1.00074,1.0035,True,-3.5480366760524746,-6.706349265,-3.3241426,-1.219080155
Non-centered,16,30,theta[1],1.00074,1.0035,True,0.09584241956262925,-0.2063763995,0.047613395,0.5386443525
Non-centered,16,31,log_sigma_sq,1.001025,1.00271,True,-3.5194940998542497,-6.577240975,-3.32484365,-1.1800058050000028
Non-centered,16,31,theta[1],1.001025,1.00271,True,0.093635437602357,-0.1961756055,0.048687983000000004,0.5318692374999998
Non-centered,16,32,log_sigma_sq,1.0011,1.00209,True,-3.564911165705675,-6.69565577,-3.3112005,-1.2807718050000019
Non-centered,16,32,theta[1],1.0011,1.00209,True,0.0950964238860785,-0.2088635055,0.047781864,0.5496394584999997
Non-centered,16,33,log_sigma_sq,1.0009299999999999,1.0017,True,-3.5926636011585003,-6.64274876,-3.35489975,-1.229120355
Non-centered,16,33,theta[1],1.0009299999999999,1.0017,True,0.0859295968867714,-0.21884800249999997,0.0393243505,0.5232120244999999
Non-centered,16,34,log_sigma_sq,1.001065,1.00519,True,-3.5495085945733256,-6.65463039,-3.3470331,-1.2134108450000003
Non-centered,16,34,theta[1],1.001065,1.00519,True,0.09816885401357749,-0.212867022,0.049792871,0.5590775009999996
Non-centered,16,35,log_sigma_sq,1.000415,1.00227,True,-3.51693742377325,-6.662819160000001,-3.2771528500000002,-1.2229225050000003
Non-centered,16,35,theta[1],1.000415,1.00227,True,0.095198449320562,-0.2191436935,0.047874234,0.5449789999999995
Non-centered,16,36,log_sigma_sq,1.00064,1.00153,True,-3.6251247650752503,-6.750416025,-3.41740605,-1.2066967850000005
Non-centered,16,36,theta[1],1.00064,1.00153,True,0.08938077290610301,-0.21229761749999998,0.043939316,0.5218410845
Non-centered,16,37,log_sigma_sq,1.000925,1.00479,True,-3.5656775907236526,-6.510241205,-3.3533815999999996,-1.2094248450000011
Non-centered,16,37,theta[1],1.000925,1.00479,True,0.0925071046753475,-0.2083496265,0.0452551065,0.5236787514999999
Non-centered,16,38,log_sigma_sq,1.0008149999999998,1.0019,True,-3.60510432977825,-6.808387215,-3.3596934999999997,-1.2210826850000016
Non-centered,16,38,theta[1],1.0008149999999998,1.0019,True,0.096496891855378,-0.2206276095,0.0481439635,0.5632508854999996
Non-centered,16,39,log_sigma_sq,1.00054,1.00467,True,-3.56601044821125,-6.7992707150000005,-3.3488854,-1.1432555800000002
Non-centered,16,39,theta[1],1.00054,1.00467,True,0.09116279793608077,-0.2313932445,0.047032833499999996,0.5276303059999997
Non-centered,16,40,log_sigma_sq,1.0007199999999998,1.00345,True,-3.6194934930189997,-6.815370349999999,-3.3817012,-1.1961980800000012
Non-centered,16,40,theta[1],1.0007199999999998,1.00345,True,0.08618381470515217,-0.212013982,0.038882990000000006,0.5190110169999999
Non-centered,16,41,log_sigma_sq,1.0008,1.00337,True,-3.5903558477137505,-6.781806169999999,-3.35599355,-1.2003699450000018
Non-centered,16,41,theta[1],1.0008,1.00337,True,0.08613606277959172,-0.221745599,0.0468072525,0.49109542599999995
Non-centered,16,42,log_sigma_sq,1.00084,1.00286,True,-3.56542061194225,-6.764882954999999,-3.3477130500000003,-1.2136494650000005
Non-centered,16,42,theta[1],1.00084,1.00286,True,0.0867539603418615,-0.21573131149999997,0.043902771,0.5134791229999999
Non-centered,16,43,log_sigma_sq,1.001355,1.00264,True,-3.5823959530227505,-6.805221509999999,-3.33288925,-1.1985151550000008
Non-centered,16,43,theta[1],1.001355,1.00264,True,0.08809871121519126,-0.23059823249999997,0.045281443500000004,0.5239670944999997
Non-centered,16,44,log_sigma_sq,1.0011999999999999,1.00378,True,-3.5994840268941752,-6.84447542,-3.3816945499999997,-1.258123585
Non-centered,16,44,theta[1],1.0011999999999999,1.00378,True,0.08924433409143925,-0.206158092,0.041633908,0.5229925814999998
Non-centered,16,45,log_sigma_sq,1.0006300000000001,1.00249,True,-3.54446990371625,-6.6438713499999995,-3.3332324,-1.1830079
Non-centered,16,45,theta[1],1.0006300000000001,1.00249,True,0.088986793281037,-0.23357543749999998,0.044458123,0.5398577729999999
Non-centered,16,46,log_sigma_sq,1.0006650000000001,1.00157,True,-3.5780081987020003,-6.61071246,-3.36366435,-1.1877082050000023
Non-centered,16,46,theta[1],1.0006650000000001,1.00157,True,0.0879796324241635,-0.21509945,0.0463142585,0.5070414014999997
Non-centered,16,47,log_sigma_sq,1.0005950000000001,1.00111,True,-3.5824720567587502,-6.8325040349999995,-3.3628250499999996,-1.2072962750000003
Non-centered,16,47,theta[1],1.0005950000000001,1.00111,True,0.0904930886400575,-0.22353861749999998,0.0439262745,0.5277358579999998
Non-centered,16,48,log_sigma_sq,1.000455,1.00307,True,-3.61056114905975,-6.7961509300000005,-3.3609684,-1.2217516
Non-centered,16,48,theta[1],1.000455,1.00307,True,0.09133080857345273,-0.2061451815,0.043997124,0.5139064354999998
Non-centered,16,49,log_sigma_sq,1.0007,1.00318,True,-3.65533612847825,-6.99234391,-3.41679475,-1.1909770600000031
Non-centered,16,49,theta[1],1.0007,1.00318,True,0.0902206531573705,-0.208441879,0.040380598000000004,0.537161302
Non-centered,16,50,log_sigma_sq,1.001065,1.00184,True,-3.5493202371185997,-6.65302921,-3.3037788,-1.2182705850000004
Non-centered,16,50,theta[1],1.001065,1.00184,True,0.0956828129871565,-0.2263620705,0.0469296515,0.5363004874999997
Non-centered,16,51,log_sigma_sq,1.000505,1.00236,True,-3.606144157938,-6.7429194599999995,-3.3728972500000003,-1.2199927900000003
Non-centered,16,51,theta[1],1.000505,1.00236,True,0.09086880985291423,-0.212055344,0.046000351999999994,0.5363416729999997
Non-centered,16,52,log_sigma_sq,1.001385,1.00259,True,-3.5707938396200003,-6.699485105,-3.3573995500000002,-1.2206535050000005
Non-centered,16,52,theta[1],1.001385,1.00259,True,0.09003021673472,-0.2222358525,0.0436006585,0.5307473444999999
Non-centered,16,53,log_sigma_sq,1.00089,1.00301,True,-3.581561628721175,-6.6884415,-3.3459901,-1.2066089800000004
Non-centered,16,53,theta[1],1.00089,1.00301,True,0.08820748503326825,-0.2166719275,0.040814425,0.5294322479999998
Non-centered,16,54,log_sigma_sq,1.000615,1.00466,True,-3.520931706678105,-6.7579888949999996,-3.28584105,-1.1407794800000022
Non-centered,16,54,theta[1],1.000615,1.00466,True,0.092953227962545,-0.22394511,0.046245835,0.5213356044999999
Non-centered,16,55,log_sigma_sq,1.00125,1.00365,True,-3.61699682889845,-6.79965289,-3.37842025,-1.1556872300000012
Non-centered,16,55,theta[1],1.00125,1.00365,True,0.09205861123629575,-0.24063891399999995,0.0459112295,0.5579303514999994
Non-centered,16,56,log_sigma_sq,1.0005600000000001,1.00149,True,-3.48854289536425,-6.543584005,-3.31507735,-1.1542686
Non-centered,16,56,theta[1],1.0005600000000001,1.00149,True,0.09728999452954849,-0.2195069905,0.049865748,0.5512635049999998
Non-centered,16,57,log_sigma_sq,1.00114,1.00412,True,-3.63877329838175,-6.9090894249999995,-3.40572425,-1.2003485950000001
Non-centered,16,57,theta[1],1.00114,1.00412,True,0.0841415746427955,-0.211566978,0.0390013225,0.5079999039999992
Non-centered,16,58,log_sigma_sq,1.000655,1.00141,True,-3.597451586882825,-6.67547675,-3.338343,-1.2948613300000005
Non-centered,16,58,theta[1],1.000655,1.00141,True,0.09007748295989776,-0.21869508199999999,0.047015055,0.5210471325
Non-centered,16,59,log_sigma_sq,1.000955,1.00307,True,-3.5381446752748746,-6.67196525,-3.3340459,-1.1652951900000001
Non-centered,16,59,theta[1],1.000955,1.00307,True,0.0892166353554015,-0.22088794949999999,0.043463695999999996,0.5337524204999994
Non-centered,16,60,log_sigma_sq,1.00122,1.00294,True,-3.5867520679879004,-6.6629482399999995,-3.3787162,-1.1994109300000024
Non-centered,16,60,theta[1],1.00122,1.00294,True,0.09350910542538975,-0.21034225099999998,0.0479274895,0.5309301954999999
Non-centered,16,61,log_sigma_sq,1.000495,1.00344,True,-3.5989656743715,-6.8046804,-3.3474421,-1.2036460650000032
Non-centered,16,61,theta[1],1.000495,1.00344,True,0.09120673756845525,-0.2129760875,0.0452437285,0.5482010419999999
Non-centered,16,62,log_sigma_sq,1.00034,1.00189,True,-3.64417309527765,-6.7682947350000005,-3.4250097000000004,-1.3020778300000009
Non-centered,16,62,theta[1],1.00034,1.00189,True,0.08822304606063168,-0.21229928199999998,0.044774377000000004,0.5266082009999999
Non-centered,16,63,log_sigma_sq,1.00166,1.00304,True,-3.5827516669498,-6.777698065,-3.3465642,-1.1681872100000001
Non-centered,16,63,theta[1],1.00166,1.00304,True,0.08424336591524881,-0.22468364649999994,0.0383617725,0.5368859439999994
Non-centered,16,64,log_sigma_sq,1.00083,1.00195,True,-3.5588864557845,-6.74472207,-3.3339075,-1.177848645
Non-centered,16,64,theta[1],1.00083,1.00195,True,0.09228220435655926,-0.22370672249999998,0.0431665675,0.5586904214999996
Non-centered,16,65,log_sigma_sq,1.000695,1.00175,True,-3.5754219084957497,-6.74100653,-3.3287619,-1.177626850000001
Non-centered,16,65,theta[1],1.000695,1.00175,True,0.09184837732512255,-0.20562534299999996,0.0467451175,0.5307585834999997
Non-centered,16,66,log_sigma_sq,1.00061,1.00319,True,-3.5995917856647504,-6.838972835,-3.34892315,-1.2021887000000038
Non-centered,16,66,theta[1],1.00061,1.00319,True,0.09458566069214674,-0.2090702625,0.0491683955,0.5300995149999999
Non-centered,16,67,log_sigma_sq,1.00035,1.00209,True,-3.628298590670925,-6.82688171,-3.3250385,-1.2694104550000005
Non-centered,16,67,theta[1],1.00035,1.00209,True,0.09130518515834146,-0.208088906,0.0437408895,0.5359645654999999
Non-centered,16,68,log_sigma_sq,1.00075,1.0015,True,-3.56803796820505,-6.751007929999999,-3.3597061999999998,-1.1480174300000006
Non-centered,16,68,theta[1],1.00075,1.0015,True,0.0900410960511435,-0.2306826775,0.046658327,0.5203340165
Non-centered,16,69,log_sigma_sq,1.000745,1.00382,True,-3.542547146721025,-6.721875474999999,-3.3443879499999998,-1.1761156200000005
Non-centered,16,69,theta[1],1.000745,1.00382,True,0.09483298093663027,-0.220229186,0.0510329595,0.553741984
Non-centered,16,70,log_sigma_sq,1.000705,1.00172,True,-3.5623811440455,-6.625723829999999,-3.3349213,-1.2091461350000003
Non-centered,16,70,theta[1],1.000705,1.00172,True,0.09776180585696465,-0.21223697249999998,0.048368325,0.5479553114999999
Non-centered,16,71,log_sigma_sq,1.00041,1.00163,True,-3.62185142923475,-6.758087714999999,-3.37444465,-1.2168333800000006
Non-centered,16,71,theta[1],1.00041,1.00163,True,0.09412424308596926,-0.217917478,0.046570360000000005,0.5431613929999995
Non-centered,16,72,log_sigma_sq,1.00102,1.00306,True,-3.6186124972102496,-6.737299715,-3.38649675,-1.2134723850000004
Non-centered,16,72,theta[1],1.00102,1.00306,True,0.08412281606902625,-0.228509842,0.0389060995,0.5443498004999998
Non-centered,16,73,log_sigma_sq,1.000915,1.00348,True,-3.5889385829802003,-6.65692357,-3.3765009,-1.1757815850000028
Non-centered,16,73,theta[1],1.000915,1.00348,True,0.09477345832696525,-0.207616956,0.044806452,0.5510580754999997
Non-centered,16,74,log_sigma_sq,1.00082,1.00225,True,-3.5632412852925,-6.632958005,-3.3521099000000003,-1.1647409
Non-centered,16,74,theta[1],1.00082,1.00225,True,0.089628674864046,-0.243639248,0.044219967,0.547571869
Non-centered,16,75,log_sigma_sq,1.000675,1.00253,True,-3.4889741480505,-6.54308274,-3.30861765,-1.1694089450000011
Non-centered,16,75,theta[1],1.000675,1.00253,True,0.09632895501664375,-0.205639767,0.0479035045,0.5343007564999992
Non-centered,16,76,log_sigma_sq,1.00049,1.00211,True,-3.5851385100968747,-6.745942135,-3.38438485,-1.1946422850000011
Non-centered,16,76,theta[1],1.00049,1.00211,True,0.09264576654441875,-0.2155424185,0.0483381125,0.5219211164999998
Non-centered,16,77,log_sigma_sq,1.00107,1.00282,True,-3.498951566043,-6.557420895,-3.27285005,-1.2124854050000005
Non-centered,16,77,theta[1],1.00107,1.00282,True,0.09195641812823253,-0.22339415999999993,0.05189303,0.5159510099999998
Non-centered,16,78,log_sigma_sq,1.00214,1.00283,True,-3.55549921752175,-6.883703079999999,-3.3185308,-1.0680025650000011
Non-centered,16,78,theta[1],1.00214,1.00283,True,0.10193407217667923,-0.2063318955,0.048118255,0.5543123339999994
Non-centered,16,79,log_sigma_sq,1.000995,1.0028,True,-3.558056141781125,-6.494896734999999,-3.3898959,-1.199899795000002
Non-centered,16,79,theta[1],1.000995,1.0028,True,0.08876637794214075,-0.217659829,0.043217749,0.5215711349999996
Non-centered,16,80,log_sigma_sq,1.0003950000000001,1.00217,True,-3.59597424426933,-6.603997615,-3.3352771,-1.2504300500000003
Non-centered,16,80,theta[1],1.0003950000000001,1.00217,True,0.088131501518529,-0.2136493015,0.0449618375,0.5125584549999982
Non-centered,16,81,log_sigma_sq,1.000415,1.00194,True,-3.5617837838605,-6.68775614,-3.3138631,-1.239210605
